IP_INDEX	IP_LABEL	RECORDING_SESSION_LABEL	INDEX	AVERAGE_BLINK_DURATION	BLINK_COUNT	IP_DURATION	IP_END_TIME	IP_START_TIME	PUPIL_SIZE_MAX	PUPIL_SIZE_MAX_TIME	PUPIL_SIZE_MEAN	REACTION_TIME	RT_DEFINITION_LABEL	TRIAL_LABEL	ACCURACY	KEY_PRESSED	RT	block	coloridentifier	conditionidentifier	correctresponse	identifier	imagefile	practicestatus	quantidentifier
3	Baseline	subj5	104	.	0	500	6944661	6944161	1925.00	6944397.00	1903.74	.	.	Trial: 104	1	f	1603	4	blue	F	f	85	3_blue_13_yellow.jpg	experimental	even
3	Baseline	subj5	105	.	0	500	6958645	6958145	1813.00	6958167.00	1761.07	.	.	Trial: 105	1	j	1551	4	blue	T	j	197	13_blue_3_yellow.jpg	experimental	more_than_half
3	Baseline	subj5	106	.	0	500	6972579	6972079	1611.00	6972579.00	1570.92	.	.	Trial: 106	1	j	4103	4	blue	T	j	76	10_blue_6_yellow.jpg	experimental	even
3	Baseline	subj5	107	.	0	500	6989473	6988973	2121.00	6989465.00	2038.33	.	.	Trial: 107	1	j	4179	4	yellow	T	j	130	5_blue_11_yellow.jpg	experimental	least_10
3	Baseline	subj5	108	.	0	500	7005966	7005466	2163.00	7005675.00	2147.61	.	.	Trial: 108	1	j	876	4	blue	T	j	6	16_blue_0_yellow.jpg	experimental	All
3	Baseline	subj5	109	.	0	500	7019365	7018865	2063.00	7019361.00	1984.67	.	.	Trial: 109	1	f	3333	4	blue	F	f	181	7_blue_9_yellow.jpg	experimental	Most
3	Baseline	subj5	110	.	0	500	7035038	7034538	2103.00	7035027.00	2066.80	.	.	Trial: 110	1	f	2107	4	blue	F	f	186	2_blue_14_yellow.jpg	experimental	Most
3	Baseline	subj5	111	.	0	500	7049724	7049224	1977.00	7049669.00	1944.56	.	.	Trial: 111	1	f	1358	4	yellow	F	f	211	10_blue_6_yellow.jpg	experimental	more_than_half
3	Baseline	subj5	112	.	0	500	7064360	7063860	2072.00	7064357.00	2025.56	.	.	Trial: 112	1	j	922	4	blue	T	j	3	16_blue_0_yellow.jpg	experimental	All
3	Baseline	subj5	113	.	0	500	7078460	7077960	1587.00	7077961.00	1521.29	.	.	Trial: 113	1	j	2317	4	yellow	T	j	127	11_blue_5_yellow.jpg	experimental	least_4
3	Baseline	subj5	114	.	0	500	7093582	7093082	2126.00	7093147.00	2092.91	.	.	Trial: 114	1	f	5724	4	blue	F	f	114	14_blue_2_yellow.jpg	experimental	odd
3	Baseline	subj5	115	.	0	500	7112300	7111800	1912.00	7112297.00	1871.07	.	.	Trial: 115	1	j	3562	4	blue	T	j	193	9_blue_7_yellow.jpg	experimental	more_than_half
3	Baseline	subj5	116	.	0	500	7387794	7387294	2135.00	7387696.00	2105.50	.	.	Trial: 116	1	j	1159	4	blue	T	j	121	3_blue_13_yellow.jpg	experimental	least_2
3	Baseline	subj5	117	.	0	500	7402715	7402215	1934.00	7402700.00	1901.39	.	.	Trial: 117	0	f	3083	4	blue	T	j	99	7_blue_9_yellow.jpg	experimental	odd
3	Baseline	subj5	118	.	0	500	7419058	7418558	1879.00	7419008.00	1864.90	.	.	Trial: 118	1	j	1367	4	blue	T	j	170	10_blue_6_yellow.jpg	experimental	Most
3	Baseline	subj5	119	.	0	500	7433677	7433177	2113.00	7433178.00	2066.12	.	.	Trial: 119	0	j	5844	4	blue	F	f	161	13_blue_3_yellow.jpg	experimental	most_12
3	Baseline	subj5	120	.	0	500	7452795	7452295	1969.00	7452788.00	1931.77	.	.	Trial: 120	1	f	3030	4	yellow	F	f	46	10_blue_6_yellow.jpg	experimental	No
3	Baseline	subj5	121	.	0	500	7467950	7467450	2009.00	7467708.00	1992.74	.	.	Trial: 121	1	f	6201	3	blue	F	f	162	14_blue_2_yellow.jpg	experimental	most_13
3	Baseline	subj5	122	.	0	500	7487220	7486720	2026.00	7487220.00	1956.19	.	.	Trial: 122	1	f	1619	3	yellow	F	f	187	10_blue_6_yellow.jpg	experimental	Most
3	Baseline	subj5	123	.	0	500	7503127	7502627	1988.00	7503032.00	1976.07	.	.	Trial: 123	1	j	6374	3	blue	T	j	77	12_blue_4_yellow.jpg	experimental	even
3	Baseline	subj5	124	.	0	500	7521912	7521412	1928.00	7521412.00	1888.69	.	.	Trial: 124	1	f	2995	3	yellow	F	f	215	14_blue_2_yellow.jpg	experimental	more_than_half
3	Baseline	subj5	125	.	0	500	7537602	7537102	1808.00	7537112.00	1795.27	.	.	Trial: 125	1	f	1512	3	blue	F	f	62	0_blue_16_yellow.jpg	experimental	Some
3	Baseline	subj5	126	.	0	500	7551653	7551153	1808.00	7551596.00	1777.11	.	.	Trial: 126	1	j	1395	3	blue	T	j	49	2_blue_14_yellow.jpg	experimental	Some
3	Baseline	subj5	127	.	0	500	7565669	7565169	2025.00	7565398.00	2011.98	.	.	Trial: 127	1	f	4112	3	yellow	F	f	93	7_blue_9_yellow.jpg	experimental	even
3	Baseline	subj5	128	.	0	500	7582314	7581814	1817.00	7581880.00	1798.92	.	.	Trial: 128	1	f	6062	3	yellow	F	f	164	10_blue_6_yellow.jpg	experimental	most_5
3	Baseline	subj5	129	.	0	500	7600930	7600430	2001.00	7600544.00	1990.08	.	.	Trial: 129	1	j	1395	3	yellow	T	j	59	12_blue_4_yellow.jpg	experimental	Some
3	Baseline	subj5	130	.	0	500	7617473	7616973	1837.00	7616972.00	1817.74	.	.	Trial: 130	1	j	2621	3	blue	T	j	172	12_blue_4_yellow.jpg	experimental	Most
