IP_INDEX,IP_LABEL,RECORDING_SESSION_LABEL,INDEX,BLINK_COUNT,TRIAL_LABEL,block,coloridentifier,conditionidentifier,imagefile,quantidentifier,practicestatus,IP_START_TIME,PUPIL_SIZE_MAX,PUPIL_SIZE_MEAN,PUPIL_SIZE_MAX_TIME,PUPIL_SIZE_MAX_X,PUPIL_SIZE_MAX_Y,REACTION_TIME,PUPIL_SIZE_MIN,PUPIL_SIZE_MIN_TIME,PUPIL_SIZE_MIN_X,PUPIL_SIZE_MIN_Y,correctresponse,ACCURACY,KEY_PRESSED,RT,audiopred
2,Image,subj4,122,0,Trial: 122,5,blue,T,0_blue_16_yellow.jpg,No,experimental,6629442,879,816.77,6629522,525.2,391.9,.,745,6630234,531.2,397.7,j,1,j,941,are_blue.wav
2,Image,subj4,123,0,Trial: 123,5,blue,F,9_blue_7_yellow.jpg,All,experimental,6643141,1078,1024.46,6644324,508.3,409.3,.,951,6645070,519.4,401.3,f,1,f,2028,are_blue.wav
2,Image,subj4,124,0,Trial: 124,5,yellow,F,5_blue_11_yellow.jpg,most_10,experimental,6657861,922,815.63,6660754,604.9,323.8,.,691,6658960,627.3,270.7,f,1,f,7529,are_yellow.wav
2,Image,subj4,125,0,Trial: 125,5,yellow,T,3_blue_13_yellow.jpg,more_than_half,experimental,6681095,969,880.21,6682706,389.3,355.9,.,816,6681966,373,347.7,j,1,j,3235,are_yellow.wav
2,Image,subj4,126,0,Trial: 126,5,yellow,F,5_blue_11_yellow.jpg,No,experimental,6697705,965,912.91,6697862,507.3,411.6,.,846,6698548,502.6,345.5,f,1,f,980,are_yellow.wav
2,Image,subj4,127,0,Trial: 127,5,yellow,T,10_blue_6_yellow.jpg,least_5,experimental,6711237,1089,921.57,6711238,490.2,416.8,.,815,6712860,581.7,351.3,j,1,j,5778,are_yellow.wav
2,Image,subj4,128,0,Trial: 128,5,blue,F,10_blue_6_yellow.jpg,most_9,experimental,6729419,988,845.95,6734734,374,319.9,.,740,6731668,699,367.5,f,1,f,5826,are_blue.wav
2,Image,subj4,129,0,Trial: 129,5,blue,T,12_blue_4_yellow.jpg,most_13,experimental,6748689,934,860.9,6751086,634.4,352.7,.,775,6749724,574.2,281.4,j,1,j,4411,are_blue.wav
2,Image,subj4,130,0,Trial: 130,5,blue,T,9_blue_7_yellow.jpg,Some,experimental,6767607,1168,1017.36,6771928,643.6,390.9,.,882,6772768,648.9,402.4,j,1,j,8191,are_blue.wav
2,Image,subj4,131,0,Trial: 131,5,blue,T,11_blue_5_yellow.jpg,more_than_half,experimental,6788398,1138,1074.2,6791324,552.8,446.2,.,974,6789272,506.8,437.1,j,1,j,3469,are_blue.wav
2,Image,subj4,132,0,Trial: 132,5,blue,T,14_blue_2_yellow.jpg,Most,experimental,6805444,874,815.02,6805862,481.4,390.1,.,745,6808386,499.3,395.8,j,1,j,3705,are_blue.wav
2,Image,subj4,133,0,Trial: 133,5,blue,F,6_blue_10_yellow.jpg,Most,experimental,6823794,917,842.06,6823810,526.5,383,.,772,6824804,547,352.1,f,1,f,1099,are_blue.wav
2,Image,subj4,134,0,Trial: 134,5,yellow,F,4_blue_12_yellow.jpg,most_11,experimental,6837911,958,781.35,6837954,517.4,421.2,.,685,6840382,700.6,475.4,f,1,f,5004,are_yellow.wav
2,Image,subj4,135,0,Trial: 135,5,blue,F,0_blue_16_yellow.jpg,Some,experimental,6855207,1014,907.97,6855502,530.6,384.6,.,857,6856160,549.6,393.2,f,1,f,2935,are_blue.wav
2,Image,subj4,136,0,Trial: 136,5,yellow,F,16_blue_0_yellow.jpg,Some,experimental,6874008,851,836.26,6874010,529.9,370.7,.,821,6874652,537.2,377.6,f,1,f,811,are_yellow.wav
2,Image,subj4,137,0,Trial: 137,5,blue,T,16_blue_0_yellow.jpg,All,experimental,6888394,954,878.86,6888494,519.8,366.4,.,809,6889278,516.7,378,j,1,j,1039,are_blue.wav
2,Image,subj4,138,0,Trial: 138,5,blue,F,5_blue_11_yellow.jpg,more_than_half,experimental,6901524,887,847.63,6901764,514.7,393.6,.,810,6902180,518.3,392.3,f,1,f,966,are_blue.wav
2,Image,subj4,139,0,Trial: 139,5,yellow,F,7_blue_9_yellow.jpg,No,experimental,6914855,891,854.21,6915006,496.6,386.2,.,786,6915602,534.9,396.2,f,1,f,787,are_yellow.wav
2,Image,subj4,140,0,Trial: 140,5,yellow,F,7_blue_9_yellow.jpg,most_7,experimental,6927786,892,782.41,6930804,666.7,366.1,.,723,6929044,644.3,312.4,f,1,f,3017,are_yellow.wav
2,Image,subj4,141,0,Trial: 141,5,yellow,T,7_blue_9_yellow.jpg,most_10,experimental,6943057,959,884.87,6943474,522.5,386.8,.,834,6944048,629,302.9,j,1,j,2875,are_yellow.wav
2,Image,subj4,142,0,Trial: 142,5,yellow,F,14_blue_2_yellow.jpg,All,experimental,6958245,892,853.76,6959458,507.2,392,.,812,6958938,503.8,396.4,f,1,f,1297,are_yellow.wav
2,Image,subj4,143,0,Trial: 143,5,blue,T,16_blue_0_yellow.jpg,All,experimental,6971610,845,823.83,6972618,507.8,404.1,.,798,6971768,515.4,401.3,j,1,j,1228,are_blue.wav
2,Image,subj4,144,0,Trial: 144,5,yellow,T,9_blue_7_yellow.jpg,odd,experimental,6985309,902,802.68,6987620,693.7,471.1,.,751,6986940,693.8,464.1,j,0,f,2309,are_yellow.wav
2,Image,subj4,145,0,Trial: 145,5,blue,F,1_blue_15_yellow.jpg,least_2,experimental,7000832,894,871.78,7001976,555.7,397.1,.,856,7000886,544.3,379,f,1,f,1172,are_blue.wav
2,Image,subj4,146,0,Trial: 146,5,yellow,F,13_blue_3_yellow.jpg,more_than_half,experimental,7014331,780,762.38,7014440,501.6,375,.,741,7015004,507.7,376.3,f,1,f,800,are_yellow.wav
2,Image,subj4,147,0,Trial: 147,5,blue,T,11_blue_5_yellow.jpg,Most,experimental,7027545,928,885.53,7027544,502.7,392.9,.,834,7028298,512.5,401.8,j,1,j,905,are_blue.wav
2,Image,subj4,148,0,Trial: 148,5,blue,F,3_blue_13_yellow.jpg,most_2,experimental,7044474,944,860.51,7044878,532.7,371,.,774,7045466,542.1,377,f,1,f,1849,are_blue.wav
2,Image,subj4,149,0,Trial: 149,5,yellow,T,4_blue_12_yellow.jpg,least_11,experimental,7059143,848,785.15,7061310,412,262.6,.,733,7059966,481.6,389.2,j,1,j,4658,are_yellow.wav
2,Image,subj4,150,0,Trial: 150,5,blue,F,5_blue_11_yellow.jpg,Most,experimental,7075987,933,834.07,7077110,520,371.3,.,790,7075986,517.9,372.9,f,1,f,1133,are_blue.wav
2,Image,subj4,151,0,Trial: 151,5,blue,T,6_blue_10_yellow.jpg,even,experimental,7089402,912,782.39,7091678,692,237.7,.,693,7090030,504.9,330.7,j,1,j,2899,are_blue.wav
2,Image,subj4,152,0,Trial: 152,5,yellow,F,3_blue_13_yellow.jpg,least_14,experimental,7105577,862,790.99,7105950,519.3,390.1,.,729,7108348,790.3,161.8,f,1,f,3664,are_yellow.wav
2,Image,subj4,153,0,Trial: 153,5,yellow,T,10_blue_6_yellow.jpg,Some,experimental,7121317,925,863.66,7121712,520.8,399.5,.,813,7122636,691.7,258.8,j,1,j,2409,are_yellow.wav
2,Image,subj4,154,0,Trial: 154,5,yellow,T,2_blue_14_yellow.jpg,even,experimental,7135953,959,803.54,7141362,762.9,429.2,.,681,7137366,356.2,403.8,j,1,j,5409,are_yellow.wav
2,Image,subj4,155,0,Trial: 155,5,blue,T,0_blue_16_yellow.jpg,No,experimental,7154035,869,766.05,7155226,524.6,390.3,.,737,7154542,530.5,380.9,j,1,j,1192,are_blue.wav
2,Image,subj4,156,0,Trial: 156,5,yellow,T,6_blue_10_yellow.jpg,most_11,experimental,7167802,877,737.16,7170802,626.1,361.1,.,666,7169252,539.5,214.4,j,0,f,3000,are_yellow.wav
2,Image,subj4,157,0,Trial: 157,5,blue,F,9_blue_7_yellow.jpg,No,experimental,7183107,893,868.51,7183112,497.1,416.3,.,845,7183608,496.6,419.1,f,1,f,1021,are_blue.wav
2,Image,subj4,158,0,Trial: 158,5,yellow,F,13_blue_3_yellow.jpg,least_4,experimental,7197526,896,865.34,7197962,501.5,385.6,.,833,7198496,513.1,386.8,f,1,f,1171,are_yellow.wav
2,Image,subj4,159,0,Trial: 159,5,yellow,T,5_blue_11_yellow.jpg,Some,experimental,7210572,1011,908.36,7212316,549,384.9,.,784,7212780,557.1,392.7,j,0,f,2209,are_yellow.wav
2,Image,subj4,160,0,Trial: 160,5,yellow,F,4_blue_12_yellow.jpg,odd,experimental,7225226,808,712.89,7225660,392.7,337.5,.,657,7228152,685.5,149.5,f,1,f,3583,are_yellow.wav
2,Image,subj4,161,0,Trial: 161,5,blue,F,7_blue_9_yellow.jpg,more_than_half,experimental,7241467,828,758.5,7241472,515.6,401.9,.,695,7243252,583.7,327.8,f,1,f,2802,are_blue.wav
2,Image,subj4,162,0,Trial: 162,5,blue,T,0_blue_16_yellow.jpg,No,experimental,7257375,804,758.58,7257402,529.7,386.7,.,715,7258072,533,387.5,j,1,j,1031,are_blue.wav
2,Image,subj4,163,0,Trial: 163,5,yellow,F,13_blue_3_yellow.jpg,even,experimental,7271175,754,711.2,7272364,517.2,407.7,.,692,7271994,520.1,405.7,f,1,f,1193,are_yellow.wav
2,Image,subj4,164,0,Trial: 164,5,yellow,F,5_blue_11_yellow.jpg,All,experimental,7287567,804,790.88,7287696,518.9,401.7,.,778,7287874,513.2,402.4,f,1,f,601,are_yellow.wav
2,Image,subj4,165,0,Trial: 165,5,blue,T,14_blue_2_yellow.jpg,more_than_half,experimental,7300012,738,609.61,7301362,518.3,410,.,560,7300226,537.8,399.7,j,1,j,1349,are_blue.wav
2,Image,subj4,166,0,Trial: 166,5,blue,F,13_blue_3_yellow.jpg,All,experimental,7314214,790,682.98,7315280,525.1,390.7,.,649,7314224,524,392.3,f,1,f,1066,are_blue.wav
2,Image,subj4,167,0,Trial: 167,4,yellow,T,12_blue_4_yellow.jpg,most_5,experimental,7430918,983,886.01,7431201,500.7,384.4,.,794,7432123,548.3,186.6,j,1,j,1633,are_yellow.wav
2,Image,subj4,168,0,Trial: 168,4,blue,T,9_blue_7_yellow.jpg,more_than_half,experimental,7445169,940,812.89,7446735,498.4,416.8,.,718,7445169,513.5,399,j,1,j,1689,are_blue.wav
2,Image,subj4,169,0,Trial: 169,4,yellow,F,12_blue_4_yellow.jpg,more_than_half,experimental,7459421,929,851.57,7459519,524,396.8,.,783,7460437,536.3,395.4,f,1,f,1282,are_yellow.wav
2,Image,subj4,170,0,Trial: 170,4,blue,T,5_blue_11_yellow.jpg,odd,experimental,7472970,912,786.25,7476667,531.4,162,.,691,7473575,523.5,403.8,j,1,j,3701,are_blue.wav
2,Image,subj4,171,0,Trial: 171,4,yellow,T,5_blue_11_yellow.jpg,Most,experimental,7491052,858,814.47,7491963,511,410.3,.,780,7491651,508.9,403,j,1,j,911,are_yellow.wav
2,Image,subj4,172,0,Trial: 172,4,yellow,F,9_blue_7_yellow.jpg,even,experimental,7504818,789,729.2,7506111,532.4,459.6,.,640,7504911,505.8,412.6,f,1,f,2787,are_yellow.wav
2,Image,subj4,173,0,Trial: 173,4,blue,T,4_blue_12_yellow.jpg,Some,experimental,7520324,831,719.01,7521901,539.1,466.8,.,677,7521061,547.4,458.1,j,1,j,1578,are_blue.wav
2,Image,subj4,174,0,Trial: 174,4,yellow,F,10_blue_6_yellow.jpg,No,experimental,7534693,1015,954.97,7535125,526.4,444.3,.,919,7535561,520.4,427.6,f,1,f,1307,are_yellow.wav
2,Image,subj4,175,0,Trial: 175,4,blue,F,7_blue_9_yellow.jpg,Most,experimental,7548141,850,741.6,7550011,510.5,415.4,.,633,7551313,642.8,313.6,f,1,f,3711,are_blue.wav
2,Image,subj4,176,0,Trial: 176,4,blue,T,2_blue_14_yellow.jpg,even,experimental,7563831,823,795.71,7563967,577.5,381.1,.,758,7564883,499.2,368.6,j,1,j,1678,are_blue.wav
2,Image,subj4,177,0,Trial: 177,4,yellow,F,3_blue_13_yellow.jpg,even,experimental,7578367,867,793.47,7578467,494,409.9,.,718,7579925,533.6,416.8,f,1,f,3576,are_yellow.wav
2,Image,subj4,178,0,Trial: 178,4,blue,T,7_blue_9_yellow.jpg,odd,experimental,7594559,961,816.57,7595045,360.7,239.1,.,759,7599781,818.4,182.1,j,1,j,5798,are_blue.wav
2,Image,subj4,179,0,Trial: 179,4,yellow,T,11_blue_5_yellow.jpg,least_4,experimental,7613294,987,780.24,7616317,604.2,269.1,.,617,7613789,512.7,404,j,1,j,3360,are_yellow.wav
2,Image,subj4,180,0,Trial: 180,4,yellow,F,11_blue_5_yellow.jpg,Most,experimental,7629870,841,804.71,7630083,511.3,390.6,.,752,7630725,447.7,379.5,f,1,f,1074,are_yellow.wav
2,Image,subj4,181,0,Trial: 181,4,blue,T,11_blue_5_yellow.jpg,odd,experimental,7646213,853,757.5,7651013,756.1,125.1,.,677,7647939,575.8,198.7,j,1,j,4864,are_blue.wav
2,Image,subj4,182,0,Trial: 182,4,blue,T,12_blue_4_yellow.jpg,more_than_half,experimental,7663441,964,803.17,7666509,603.6,321.1,.,685,7663683,519.7,400.3,j,1,j,3091,are_blue.wav
2,Image,subj4,183,0,Trial: 183,4,blue,T,10_blue_6_yellow.jpg,Most,experimental,7681088,836,779.88,7683321,513.7,406.6,.,747,7681955,518.2,398,j,1,j,2261,are_blue.wav
2,Image,subj4,184,0,Trial: 184,4,blue,F,9_blue_7_yellow.jpg,even,experimental,7695640,849,738.08,7698529,632.3,323.7,.,696,7697475,664.7,311.1,f,1,f,2892,are_blue.wav
2,Image,subj4,185,0,Trial: 185,4,blue,F,11_blue_5_yellow.jpg,even,experimental,7713421,789,695.82,7716507,754.2,150.1,.,592,7713421,508.9,397.8,f,1,f,3087,are_blue.wav
2,Image,subj4,186,0,Trial: 186,4,blue,F,2_blue_14_yellow.jpg,Most,experimental,7728676,720,643.49,7729705,487.8,384.3,.,587,7728727,520.8,389.3,f,1,f,1072,are_blue.wav
2,Image,subj4,187,0,Trial: 187,4,blue,F,6_blue_10_yellow.jpg,odd,experimental,7742409,857,724.78,7744917,702.3,215.3,.,656,7743079,319.5,451.5,f,1,f,2517,are_blue.wav
2,Image,subj4,188,0,Trial: 188,4,blue,T,13_blue_3_yellow.jpg,odd,experimental,7757396,903,809.71,7761383,373.8,505.5,.,710,7759205,619.3,177.9,j,1,j,3994,are_blue.wav
2,Image,subj4,189,0,Trial: 189,4,yellow,F,16_blue_0_yellow.jpg,Some,experimental,7773705,881,853.25,7773745,499.9,368.9,.,826,7774629,507.1,369,f,1,f,934,are_yellow.wav
2,Image,subj4,190,0,Trial: 190,4,blue,F,2_blue_14_yellow.jpg,All,experimental,7787890,693,661.3,7789069,521.4,398.5,.,643,7788707,522.1,397.5,f,1,f,1179,are_blue.wav
2,Image,subj4,191,0,Trial: 191,4,yellow,T,16_blue_0_yellow.jpg,No,experimental,7802175,797,771.48,7803045,520,395,.,742,7802281,523.3,396.1,j,1,j,869,are_yellow.wav
2,Image,subj4,192,0,Trial: 192,4,blue,T,14_blue_2_yellow.jpg,least_13,experimental,7816159,861,753.47,7820253,672.8,241.5,.,653,7816359,517.8,398.4,j,1,j,6158,are_blue.wav
2,Image,subj4,193,0,Trial: 193,4,yellow,T,6_blue_10_yellow.jpg,even,experimental,7836248,869,777.95,7839251,473.5,371.5,.,698,7837499,550.5,277.3,j,1,j,3003,are_yellow.wav
2,Image,subj4,194,0,Trial: 194,4,yellow,T,0_blue_16_yellow.jpg,All,experimental,7851437,743,719.2,7851439,512.6,374.4,.,693,7852083,530.1,382.3,j,1,j,734,are_yellow.wav
2,Image,subj4,195,0,Trial: 195,4,blue,F,14_blue_2_yellow.jpg,odd,experimental,7864316,1003,791.86,7867931,672.7,221.8,.,710,7865019,396.8,202.4,f,1,f,3616,are_blue.wav
2,Image,subj4,196,0,Trial: 196,4,blue,T,7_blue_9_yellow.jpg,least_6,experimental,7880006,873,818.78,7880439,336.4,238.7,.,762,7881151,575.3,342.7,j,1,j,2605,are_blue.wav
2,Image,subj4,197,0,Trial: 197,4,yellow,F,10_blue_6_yellow.jpg,All,experimental,7894676,932,866.45,7895133,454.8,368.2,.,819,7895779,475.4,370.3,f,1,f,1595,are_yellow.wav
2,Image,subj4,198,0,Trial: 198,4,blue,T,13_blue_3_yellow.jpg,more_than_half,experimental,7909362,899,860.83,7910679,530.5,337.9,.,826,7910175,523.4,333,j,1,j,1948,are_blue.wav
2,Image,subj4,199,0,Trial: 199,4,blue,T,3_blue_13_yellow.jpg,least_2,experimental,7925905,858,827.57,7927035,510,327.6,.,803,7925905,507.9,320.2,j,1,j,1138,are_blue.wav
2,Image,subj4,200,0,Trial: 200,4,yellow,F,16_blue_0_yellow.jpg,Some,experimental,7939187,889,831.2,7940309,528.2,377.8,.,799,7939899,527.8,373.9,f,1,f,1123,are_yellow.wav
2,Image,subj4,201,1,Trial: 201,4,blue,T,16_blue_0_yellow.jpg,All,experimental,7952535,754,670.15,7953313,508.8,401.8,.,615,7952641,512,378.1,j,1,j,778,are_blue.wav
2,Image,subj4,202,0,Trial: 202,4,yellow,T,7_blue_9_yellow.jpg,Most,experimental,7965916,887,812.7,7968465,541.6,375.6,.,734,7965945,522.5,380.3,j,1,j,2557,are_yellow.wav
2,Image,subj4,203,0,Trial: 203,4,yellow,F,10_blue_6_yellow.jpg,more_than_half,experimental,7981088,860,806.97,7982429,504.8,389.5,.,761,7981947,500.5,388.1,f,1,f,1972,are_yellow.wav
2,Image,subj4,204,0,Trial: 204,4,yellow,F,2_blue_14_yellow.jpg,odd,experimental,7995172,964,794.77,7995179,508.2,355.9,.,737,7997645,643,195.7,f,1,f,4255,are_yellow.wav
2,Image,subj4,205,0,Trial: 205,4,blue,T,16_blue_0_yellow.jpg,All,experimental,8011397,807,768.79,8011397,498.9,398,.,745,8012079,498.4,403.7,j,1,j,1113,are_blue.wav
2,Image,subj4,206,0,Trial: 206,4,yellow,T,3_blue_13_yellow.jpg,Most,experimental,8110204,904,854.67,8110371,510,391.6,.,798,8111061,521.5,400.2,j,1,j,1045,are_yellow.wav
2,Image,subj4,207,0,Trial: 207,4,yellow,T,6_blue_10_yellow.jpg,more_than_half,experimental,8123368,877,776.73,8124811,517.4,320.7,.,724,8124199,523.1,310,j,1,j,1445,are_yellow.wav
2,Image,subj4,208,0,Trial: 208,4,blue,T,10_blue_6_yellow.jpg,even,experimental,8136817,999,854.13,8140589,682.2,169.7,.,786,8139017,795.1,249.5,j,1,j,3949,are_blue.wav
2,Image,subj4,209,0,Trial: 209,4,blue,F,0_blue_16_yellow.jpg,Some,experimental,8153008,925,884.09,8153011,506.6,393.1,.,849,8153727,498.7,395.6,f,1,f,826,are_blue.wav
2,Image,subj4,210,0,Trial: 210,4,yellow,T,5_blue_11_yellow.jpg,least_10,experimental,8166423,882,766.15,8170663,685.2,368.5,.,673,8167611,607.1,278.1,j,1,j,4251,are_yellow.wav
2,Image,subj4,211,0,Trial: 211,4,blue,F,4_blue_12_yellow.jpg,No,experimental,8183351,955,866.76,8184723,528.4,349.6,.,813,8184195,531.3,352,f,1,f,1380,are_blue.wav
2,Image,subj4,212,0,Trial: 212,4,blue,F,3_blue_13_yellow.jpg,even,experimental,8197218,853,786.52,8198523,514.4,458.9,.,745,8198027,591.9,306.9,f,1,f,1304,are_blue.wav
2,Image,subj4,213,0,Trial: 213,4,yellow,T,15_blue_1_yellow.jpg,least_14,experimental,8211720,881,844.5,8212229,505.8,382.1,.,804,8211719,512.5,386,j,0,f,1288,are_yellow.wav
2,Image,subj4,214,0,Trial: 214,4,yellow,F,10_blue_6_yellow.jpg,least_7,experimental,8227360,876,818.69,8229263,458.3,299.8,.,743,8227405,494.3,374.1,f,1,f,2240,are_yellow.wav
2,Image,subj4,215,0,Trial: 215,4,blue,F,13_blue_3_yellow.jpg,most_12,experimental,8243268,918,863.69,8246165,363.8,463.5,.,790,8245145,753.6,350.4,f,0,j,3901,are_blue.wav
2,Image,subj4,216,0,Trial: 216,4,blue,F,11_blue_5_yellow.jpg,All,experimental,8260429,800,768.47,8260927,513.7,354.3,.,705,8260429,517.1,344.5,f,1,f,840,are_blue.wav
2,Image,subj4,217,0,Trial: 217,4,yellow,T,16_blue_0_yellow.jpg,No,experimental,8274413,763,723.73,8274425,518.5,379.8,.,698,8274993,529.5,386.9,j,1,j,1042,are_yellow.wav
2,Image,subj4,218,0,Trial: 218,4,blue,T,0_blue_16_yellow.jpg,No,experimental,8288179,820,736.21,8289617,515.3,395.3,.,669,8288813,524.3,387.3,j,1,j,2714,are_blue.wav
2,Image,subj4,219,0,Trial: 219,4,yellow,F,14_blue_2_yellow.jpg,No,experimental,8303518,847,813.15,8303853,503.5,397.6,.,782,8304447,502.1,398.3,f,1,f,1089,are_yellow.wav
2,Image,subj4,220,0,Trial: 220,4,yellow,F,3_blue_13_yellow.jpg,No,experimental,8316632,644,611.37,8316669,531.9,376.1,.,591,8317257,536.1,382.7,f,1,f,916,are_yellow.wav
2,Image,subj5,1,2,Trial: 1,1,blue,T,9_blue_7_yellow.jpg,more_than_half,practice,5174003,2675,2422.76,5180735,630.7,352.1,.,2259,5174915,614.6,196.4,j,1,j,6781,are_blue.wav
2,Image,subj5,2,1,Trial: 2,1,yellow,F,9_blue_7_yellow.jpg,Most,practice,5194628,2523,2296.14,5200619,484.2,514.8,.,2166,5196907,730.2,445.6,f,1,f,6812,are_yellow.wav
2,Image,subj5,3,1,Trial: 3,1,blue,F,0_blue_16_yellow.jpg,All,practice,5214667,2237,2199.81,5215461,610.2,426.2,.,2183,5214967,504.6,341,f,1,f,1446,are_blue.wav
2,Image,subj5,4,1,Trial: 4,1,yellow,T,16_blue_0_yellow.jpg,No,practice,5230976,2459,2282.89,5232919,573.3,513.9,.,2169,5231003,521.3,388.7,j,1,j,2395,are_yellow.wav
2,Image,subj5,5,0,Trial: 5,.,.,.,.,.,.,5246457,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2,Image,subj5,6,1,Trial: 6,5,yellow,F,5_blue_11_yellow.jpg,All,experimental,5252687,2266,2132.44,5253767,562.7,308.9,.,2064,5253139,565,301.3,f,1,f,1952,are_yellow.wav
2,Image,subj5,7,1,Trial: 7,5,yellow,F,13_blue_3_yellow.jpg,even,experimental,5267357,2406,2265.1,5269397,594.2,522.7,.,2177,5267727,353.5,335.5,f,1,f,3706,are_yellow.wav
2,Image,subj5,8,1,Trial: 8,5,blue,F,1_blue_15_yellow.jpg,least_2,experimental,5292564,2231,2116.42,5293457,531.8,508.8,.,2060,5292923,515.7,327.4,f,1,f,1565,are_blue.wav
2,Image,subj5,9,1,Trial: 9,5,blue,F,5_blue_11_yellow.jpg,Most,experimental,5307068,2111,2037.09,5307071,509.8,403.2,.,1976,5307471,565.8,333,f,1,f,1910,are_blue.wav
2,Image,subj5,10,2,Trial: 10,5,yellow,F,5_blue_11_yellow.jpg,No,experimental,5322674,2423,2349.95,5325061,571.8,314.9,.,2277,5323505,486.6,273,f,1,f,3542,are_yellow.wav
2,Image,subj5,11,1,Trial: 11,5,yellow,F,16_blue_0_yellow.jpg,Some,experimental,5341039,2402,2163.54,5342447,555.3,300.7,.,2120,5341473,511.9,381.2,f,1,f,1423,are_yellow.wav
2,Image,subj5,12,1,Trial: 12,5,yellow,F,16_blue_0_yellow.jpg,Some,experimental,5355876,2368,2194.36,5357149,544.3,299,.,2074,5356289,510.2,462,f,1,f,2005,are_yellow.wav
2,Image,subj5,13,1,Trial: 13,5,yellow,F,6_blue_10_yellow.jpg,least_11,experimental,5370597,2526,2289.25,5374591,573.7,255.2,.,2168,5371455,350.6,217.1,f,1,f,4034,are_yellow.wav
2,Image,subj5,14,1,Trial: 14,5,yellow,T,2_blue_14_yellow.jpg,even,experimental,5389213,2355,2128.13,5394345,642.7,484.1,.,1926,5389713,432.1,396.9,j,1,j,6264,are_yellow.wav
2,Image,subj5,15,1,Trial: 15,5,yellow,F,7_blue_9_yellow.jpg,No,experimental,5408717,2069,2050.51,5408941,501.8,343.9,.,2036,5409459,369.6,281.9,f,1,f,1698,are_yellow.wav
2,Image,subj5,16,1,Trial: 16,5,blue,T,14_blue_2_yellow.jpg,Most,experimental,5423688,2278,2030.98,5425081,649.3,278.5,.,2009,5424061,456.3,347.4,j,1,j,1392,are_blue.wav
2,Image,subj5,17,1,Trial: 17,5,blue,T,0_blue_16_yellow.jpg,No,experimental,5437504,2236,1959.39,5439273,565.5,198.8,.,1819,5437503,509.8,371.6,j,1,j,1995,are_blue.wav
2,Image,subj5,18,1,Trial: 18,5,yellow,T,10_blue_6_yellow.jpg,least_5,experimental,5452359,2315,1999.21,5455391,609.8,286.4,.,1948,5453455,604.9,345.4,j,1,j,3081,are_yellow.wav
2,Image,subj5,19,1,Trial: 19,5,blue,T,0_blue_16_yellow.jpg,No,experimental,5468148,2069,2018.48,5469055,544.2,426.4,.,1982,5468573,517.3,383.1,j,1,j,1483,are_blue.wav
2,Image,subj5,20,1,Trial: 20,5,blue,T,6_blue_10_yellow.jpg,even,experimental,5482049,2158,2022.94,5484289,818.4,489.6,.,1929,5482621,338,463.5,j,1,j,2887,are_blue.wav
2,Image,subj5,21,1,Trial: 21,5,yellow,F,16_blue_0_yellow.jpg,Some,experimental,5499629,2420,2109.3,5501667,644,1099.4,.,2031,5499999,464.6,277.6,f,1,f,2044,are_yellow.wav
2,Image,subj5,22,1,Trial: 22,5,yellow,T,6_blue_10_yellow.jpg,most_11,experimental,5514515,2408,2201.55,5516743,506.2,270.2,.,2122,5514983,504.7,313.5,j,0,f,2267,are_yellow.wav
2,Image,subj5,23,1,Trial: 23,5,yellow,T,0_blue_16_yellow.jpg,All,experimental,5530724,2202,2045.93,5532509,639.8,344.5,.,2002,5531513,567.9,360.4,j,1,j,1885,are_yellow.wav
2,Image,subj5,24,1,Trial: 24,5,blue,T,9_blue_7_yellow.jpg,Some,experimental,5547050,2030,1914.78,5548181,632.2,377.6,.,1882,5547785,633.4,372.3,j,1,j,1928,are_blue.wav
2,Image,subj5,25,1,Trial: 25,5,blue,F,3_blue_13_yellow.jpg,most_2,experimental,5562205,2149,2031.83,5564297,538.7,427.3,.,1954,5563145,610.1,362.4,f,1,f,2287,are_blue.wav
2,Image,subj5,26,1,Trial: 26,5,yellow,T,7_blue_9_yellow.jpg,most_10,experimental,5580353,2175,2108.6,5583869,841.4,183.5,.,2024,5581315,470.2,288.1,j,1,j,4211,are_yellow.wav
2,Image,subj5,27,1,Trial: 27,5,yellow,F,7_blue_9_yellow.jpg,most_7,experimental,5598519,2400,2182.15,5602827,619.1,285.1,.,2026,5601485,827.8,173,f,1,f,5262,are_yellow.wav
2,Image,subj5,28,0,Trial: 28,.,.,.,.,.,.,5611045,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2,Image,subj5,29,0,Trial: 29,5,blue,T,14_blue_2_yellow.jpg,more_than_half,experimental,5612553,.,.,.,.,.,.,.,.,.,.,j,1,f,5262,are_blue.wav
2,Image,subj5,30,1,Trial: 30,5,blue,F,6_blue_10_yellow.jpg,more_than_half,experimental,5625350,2284,2019.25,5628869,539.7,206.2,.,1820,5625779,504.7,335.7,f,1,f,3951,are_blue.wav
2,Image,subj5,31,1,Trial: 31,5,yellow,T,10_blue_6_yellow.jpg,Some,experimental,5641708,2221,2180.17,5641927,517,377,.,2134,5642599,592.4,356.5,j,1,j,1456,are_yellow.wav
2,Image,subj5,32,1,Trial: 32,5,blue,T,12_blue_4_yellow.jpg,most_13,experimental,5655792,2304,2023.18,5659097,662,317.6,.,1793,5656151,497,368.6,j,1,j,3662,are_blue.wav
